Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B,sheet_name,data
CXER12,COMPLEXO MORRINHOS ENERGIAS RENOVAVEIS S.A.,15/12/2027,"IPCA + 7,0602%",--,--,7.7373,0.2136,7.5237,7.9511,833.999462,98.9269,430.52,,15/08/2026,IPCA_SPREAD,20240923
DESK17,DESKTOP S/A (*),15/06/2031,"IPCA + 7,4408%",7.5731,7.2415,7.4155,0.1153,7.3002,7.5309,1020.469199,100.11,1176.36,0.1,15/08/2030,IPCA_SPREAD,20240923
EBAS13,EMPRESA BAIANA DE AGUAS E SANEAMENTO SA (*),15/11/2035,"IPCA + 8,6%",7.6752,7.1743,7.4447,0.192,7.2527,7.6369,1127.310911,105.3947,1249.71,,15/08/2030,IPCA_SPREAD,20240923
ECER12,CONCESSIONARIA ECOVIAS DO CERRADO S.A. (*),15/09/2027,"IPCA + 6,35%",6.9522,6.7766,6.8559,0.3541,6.5018,7.2101,1097.92286,98.605,746,0.05,15/08/2028,IPCA_SPREAD,20240923
ECHP11,ECHOENERGIA PARTICIPACOES S/A (*),15/06/2030,"IPCA + 6,9%",6.9629,6.7469,6.8171,0.1208,6.6963,6.9381,1262.186685,100.2267,735.93,,15/05/2027,IPCA_SPREAD,20240923
ECHP12,ECHOENERGIA PARTICIPACOES S/A (*),15/12/2030,"IPCA + 4,75%",--,--,7.0694,0.4503,6.6192,7.5198,1136.473167,94.239,674.28,,15/05/2027,IPCA_SPREAD,20240923
ECHP22,ECHOENERGIA PARTICIPACOES S/A (*),15/01/2031,"IPCA + 4,75%",6.954,6.6385,6.7047,0.1478,6.5568,6.8526,1146.855235,95.0999,677.6,,15/05/2027,IPCA_SPREAD,20240923
ECOV16,CONCESSIONÁRIA ECOVIAS DOS IMIGRANTES S/A (*),15/02/2033,"IPCA + 6,095%",6.7759,6.5222,6.6632,0.0682,6.595,6.7315,995.846209,97.0195,1423.98,0.15,15/08/2032,IPCA_SPREAD,20240923
ECPN11,CONCESSIONARIA PONTE RIO-NITEROI S.A. - ECOPONTE,15/10/2034,"IPCA + 4,4%",--,--,8.336,0.0756,8.2604,8.4116,1075.827633,81.6136,1335.75,,15/08/2030,IPCA_SPREAD,20240923
EDPA11,EDP TRANSMISSAO ALIANCA SC S.A.,15/10/2028,"IPCA + 6,72%",7.4566,6.7865,7.1416,0.3344,6.8072,7.4762,1321.150763,99.1668,533.73,,15/05/2027,IPCA_SPREAD,20240923
EDPT11,EDP TRANSMISSÃO S.A. (*) (**),15/05/2033,"IPCA + 7,0267%",6.9463,6.6923,6.8344,0.1809,6.6536,7.0154,1013.751694,100.6895,964.47,0.05,15/05/2029,IPCA_SPREAD,20240923
EDTE12,EDTE - EMPRESA DIAMANTINA DE TRANSMISSAO DE ENERGIA S.A. (*) (**),15/12/2028,"IPCA + 5,2939%",6.8044,6.5507,6.7326,0.1751,6.5575,6.9078,1231.912367,96.417,674.33,,15/05/2027,IPCA_SPREAD,20240923
EDVP14,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,15/09/2025,"IPCA + 5,0797%",6.1112,5.7973,6.019,0.354,5.665,6.3732,453.857363,99.1492,241.95,,15/05/2025,IPCA_SPREAD,20240923
EDVP17,ENERGISA SUL-SUDESTE - DISTRIBUICAO DE ENERGIA S.A,15/01/2032,"IPCA + 6,0996%",6.9196,6.4979,6.7705,0.138,6.6326,6.9086,1110.491745,96.7591,1314.12,,15/08/2030,IPCA_SPREAD,20240923
EEELA0,CPFL TRANSMISSAO S.A (*),15/10/2033,"IPCA + 6,1774%",6.8031,6.4261,6.603,0.1346,6.4685,6.7377,1040.936021,97.5257,1574.6,,15/08/2032,IPCA_SPREAD,20240923
EEELA1,CPFL TRANSMISSAO S.A (*),15/04/2034,"IPCA + 6,0994%",6.7777,6.4205,6.622,0.1494,6.4726,6.7715,998.945742,96.8016,1662.16,,15/05/2033,IPCA_SPREAD,20240923
EEELB1,CPFL TRANSMISSAO S.A (*),15/04/2039,"IPCA + 6,1572%",6.6554,6.3237,6.4627,0.0605,6.4023,6.5233,1005.343195,97.403,2299.05,0.45,15/08/2040,IPCA_SPREAD,20240923
EGIE17,ENGIE BRASIL ENERGIA S.A.,15/07/2025,"IPCA + 5,6579%",5.9504,5.4688,5.7287,0.0677,5.661,5.7965,697.914646,99.9466,201,,15/05/2025,IPCA_SPREAD,20240923
EGIE19,ENGIE BRASIL ENERGIA S.A.,15/07/2026,"IPCA + 3,7%",6.6854,6.1777,6.4576,0.2902,6.1673,6.7479,1301.275853,96.7052,320.87,,15/08/2026,IPCA_SPREAD,20240923
EGIE27,ENGIE BRASIL ENERGIA S.A.,15/07/2028,"IPCA + 5,9033%",6.8284,6.5806,6.7491,0.1841,6.565,6.9333,1369.526229,98.0181,633.48,,15/05/2027,IPCA_SPREAD,20240923
EGIE29,ENGIE BRASIL ENERGIA S.A.,15/07/2029,"IPCA + 3,9%",6.9441,6.6299,6.8699,0.172,6.6979,7.0421,1218.272383,90.5021,888.62,,15/08/2028,IPCA_SPREAD,20240923
EGIE39,ENGIE BRASIL ENERGIA S.A.,15/07/2026,"IPCA + 3,6%",6.7621,5.9965,6.4561,0.3119,6.1442,6.7682,1299.898035,96.6213,317.6,,15/08/2026,IPCA_SPREAD,20240923
EGIE49,ENGIE BRASIL ENERGIA S.A.,15/07/2029,"IPCA + 3,7%",7.0015,6.7608,6.9326,0.122,6.8107,7.0547,1207.957331,89.7701,881.55,,15/08/2028,IPCA_SPREAD,20240923
EGIEA0,ENGIE BRASIL ENERGIA S.A. (*),15/09/2046,"IPCA + 5,7158%",6.851,6.428,6.5419,0.0669,6.475,6.609,1018.653415,92.4749,2490.81,,15/08/2040,IPCA_SPREAD,20240923
EGIEA1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2033,"IPCA + 5,9325%",6.7545,6.4953,6.549,0.1268,6.4222,6.6759,1045.865295,96.393,1589.86,0.45,15/08/2032,IPCA_SPREAD,20240923
EGIEB1,ENGIE BRASIL ENERGIA S.A. (*),15/11/2038,"IPCA + 6,0691%",6.8806,6.5248,6.6836,0.0934,6.5902,6.7771,1031.785531,94.9981,2222.16,,15/05/2035,IPCA_SPREAD,20240923
EGIEB2,ENGIE BRASIL ENERGIA S.A. (*),15/06/2034,"IPCA + 6,7766%",6.7844,6.503,6.6589,0.0785,6.5804,6.7375,1028.677113,100.7448,1696.45,,15/05/2033,IPCA_SPREAD,20240923
EGVG11,ENEL GREEN POWER VOLTA GRANDE S.A.,15/10/2029,"IPCA + 3,7%",6.8752,6.682,6.781,0.0468,6.7342,6.8278,759.665243,93.4134,576.12,,15/05/2027,IPCA_SPREAD,20240923
EGVG21,ENEL GREEN POWER VOLTA GRANDE S.A.,15/10/2029,"IPCA + 3,7%",6.8713,6.5986,6.677,0.1994,6.4776,6.8765,775.432693,93.6762,571.53,,15/05/2027,IPCA_SPREAD,20240923
EKTRB3,ELEKTRO REDES S.A. (*),15/04/2034,"IPCA + 6,2587%",6.9211,6.6362,6.8327,0.1513,6.6814,6.9842,998.823696,96.5246,1648.97,,15/05/2033,IPCA_SPREAD,20240923
EKTRC0,ELEKTRO REDES S.A. (*),15/10/2031,"IPCA + 5,7697%",6.8979,6.6058,6.7445,0.1149,6.6296,6.8595,1142.123748,95.4968,1261.44,,15/08/2030,IPCA_SPREAD,20240923
EKTRC1,ELEKTRO REDES S.A. (*) (**),15/07/2029,"IPCA + 6,623%",6.7988,6.5377,6.6869,0.1537,6.5332,6.8406,1093.333852,99.7755,945.34,0.1,15/05/2029,IPCA_SPREAD,20240923
EKTT11,EKTT 9 SERV DE TRANS DE E E SPE S.A. (*),15/05/2038,"IPCA + 6,4217%",6.9192,6.6678,6.8296,0.1012,6.7284,6.931,1002.600561,97.2743,1814.51,0.45,15/05/2033,IPCA_SPREAD,20240923
ELEK37,ELEKTRO REDES S.A.,15/05/2025,"IPCA + 5,9542%",6.2032,--,5.8612,0.1891,5.6722,6.0504,711.639486,100.0542,155.44,,15/05/2025,IPCA_SPREAD,20240923
ELET14,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS (*),15/09/2031,"IPCA + 6,317%",6.9328,--,6.6375,0.0963,6.5413,6.7339,1028.798159,98.4976,1266.18,0.5,15/08/2030,IPCA_SPREAD,20240923
ELET23,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/04/2031,"IPCA + 4,9126%",6.9387,6.6159,6.7745,0.0544,6.7201,6.829,1137.026224,90.7686,1379.4,,15/08/2030,IPCA_SPREAD,20240923
ELET42,CENTRAIS ELETRICAS BRASILEIRAS S/A ELETROBRAS,15/05/2029,"IPCA + 5,1814%",6.9328,6.6209,6.7875,0.2463,6.5413,7.0339,1298.67121,95.1772,819.55,0.05,15/08/2028,IPCA_SPREAD,20240923
ELPLA5,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/04/2031,"IPCA + 4,26%",7.0879,6.8041,6.9354,0.0585,6.8769,6.9941,1106.24345,88.4543,1211.76,,15/08/2030,IPCA_SPREAD,20240923
ELPLA7,ELETROPAULO METROP. ELETRIC. DE S.P. S/A (*),15/04/2032,"IPCA + 6,1385%",7.0099,6.7358,6.8443,0.1964,6.6479,7.0408,1084.898689,96.5451,1333.09,0.35,15/08/2030,IPCA_SPREAD,20240923
ELPLB4,ELETROPAULO METROP. ELETRIC. DE S.P. S/A,15/05/2026,"IPCA + 4,0134%",6.8442,6.4575,6.6294,0.2095,6.4199,6.8391,1305.257994,96.1687,396.12,,15/08/2026,IPCA_SPREAD,20240923
ELTN15,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE (*),15/04/2031,"IPCA + 6,3423%",7.0284,6.7818,6.8945,0.1089,6.7857,7.0035,1010.906617,97.2914,1333.39,,15/08/2030,IPCA_SPREAD,20240923
ENAT11,ENAUTA PARTICIPACOES S.A. (*),15/12/2029,"IPCA + 9,8297%",7.9033,7.4828,7.7182,0.1155,7.6027,7.8338,1175.654212,105.8286,739.91,,15/05/2027,IPCA_SPREAD,20240923
ENAT12,ENAUTA PARTICIPACOES S.A. (*),17/09/2029,"IPCA + 7,1149%",--,--,8.1186,0.1517,7.9669,8.2703,1010.331981,96.7906,879.84,,15/08/2028,IPCA_SPREAD,20240923
ENAT13,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,0618%",--,7.6689,7.9331,0.1927,7.7404,8.1258,1033.763217,100.5487,1157.69,,15/08/2030,IPCA_SPREAD,20240923
ENAT14,ENAUTA PARTICIPACOES S.A. (*),15/06/2030,"IPCA + 8,056%",8.1624,7.7847,7.9625,0.173,7.7895,8.1355,1030.929243,100.3987,1158.61,,15/08/2030,IPCA_SPREAD,20240923
ENAT24,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,2674%",8.3242,8.0199,8.1601,0.2055,7.9546,8.3657,1033.747052,100.6224,1577.94,,15/08/2032,IPCA_SPREAD,20240923
ENAT33,ENAUTA PARTICIPACOES S.A. (*),15/06/2034,"IPCA + 8,262%",8.3355,7.9848,8.0723,0.1837,7.8887,8.2561,1039.983245,101.1032,1578.58,0.4,15/08/2032,IPCA_SPREAD,20240923
ENERA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",6.8895,6.4352,6.685,0.1042,6.5808,6.7893,1005.415564,97.3345,1252.57,,15/08/2030,IPCA_SPREAD,20240923
ENEV13,ENEVA S.A.,15/12/2027,"IPCA + 4,2259%",6.836,6.5114,6.6209,0.2556,6.3652,6.8766,1276.303187,95.3516,525.87,,15/08/2026,IPCA_SPREAD,20240923
ENEV15,ENEVA S.A.,15/06/2030,"IPCA + 5,5%",6.9592,6.6989,6.9035,0.1748,6.7287,7.0784,1260.872316,94.7027,1034.56,,15/05/2029,IPCA_SPREAD,20240923
ENEV16,ENEVA S.A.,15/09/2030,"IPCA + 4,127%",7.1999,6.9104,7.0341,0.1588,6.8754,7.193,1148.006413,88.3654,1125.9,,15/05/2029,IPCA_SPREAD,20240923
ENEV18,ENEVA S.A. (*),15/07/2032,"IPCA + 6,5254%",6.9726,6.7211,6.9163,0.1897,6.7266,7.1061,1073.7577,98.0068,1383.02,,15/08/2030,IPCA_SPREAD,20240923
ENEV19,ENEVA S.A. (*),15/09/2032,"IPCA + 6,9%",7.1093,6.7674,6.9313,0.1336,6.7977,7.0651,1092.719888,99.8356,1416.24,,15/08/2030,IPCA_SPREAD,20240923
ENEV26,ENEVA S.A.,15/09/2035,"IPCA + 4,5034%",7.1586,6.837,6.9868,0.1656,6.8212,7.1526,1076.665882,82.8682,1987.55,,15/05/2035,IPCA_SPREAD,20240923
ENEV28,ENEVA S.A. (*),15/07/2037,"IPCA + 6,5891%",7.1181,6.7688,6.9491,0.1197,6.8294,7.0689,1065.672046,97.2572,2071.35,,15/05/2035,IPCA_SPREAD,20240923
ENEV29,ENEVA S.A. (*),15/09/2037,IPCA + 7%,7.1097,6.7636,6.9584,0.1628,6.7955,7.1213,1098.076294,100.3231,2091.36,,15/05/2035,IPCA_SPREAD,20240923
ENEV32,ENEVA S.A.,15/05/2029,"IPCA + 5,05%",6.9898,6.7611,6.9207,0.2053,6.7155,7.1261,1286.678038,94.3946,820.79,,15/08/2028,IPCA_SPREAD,20240923
ENEV39,ENEVA S.A. (*),15/09/2042,"IPCA + 7,15%",7.1673,6.794,6.9792,0.0485,6.9307,7.0279,1112.990559,101.6829,2644.32,,15/08/2040,IPCA_SPREAD,20240923
ENEVA0,ENEVA S.A. (*),15/04/2034,"IPCA + 6,5643%",6.9889,6.7327,6.8442,0.148,6.6962,6.9923,1019.704714,98.3104,1634.29,,15/08/2032,IPCA_SPREAD,20240923
ENEVB0,ENEVA S.A. (*),15/04/2039,"IPCA + 6,6737%",6.9762,6.7232,6.805,0.1066,6.6984,6.9116,1026.341453,98.9115,2238.39,0.5,15/05/2035,IPCA_SPREAD,20240923
ENGI29,ENERGISA S/A,15/10/2024,"IPCA + 4,711%",--,--,6.4871,0.0534,6.4337,6.5405,1493.437277,99.8933,16,,,IPCA_SPREAD,20240923
ENGI39,ENERGISA S/A,15/10/2027,"IPCA + 5,1074%",6.9676,6.5393,6.7539,0.1279,6.6259,6.8819,1437.33787,95.8013,694.26,,15/05/2027,IPCA_SPREAD,20240923
ENGIA1,ENERGISA S/A,15/04/2026,"IPCA + 4,6249%",6.845,6.3374,6.6011,0.2172,6.3838,6.8184,1332.144127,97.2195,379.66,0.35,15/08/2026,IPCA_SPREAD,20240923
ENGIA4,ENERGISA S/A,15/10/2027,"IPCA + 4,2297%",7.0086,6.7017,6.7759,0.189,6.5869,6.965,1226.969513,93.3944,712.25,,15/05/2027,IPCA_SPREAD,20240923
ENGIA5,ENERGISA S/A,15/10/2031,"IPCA + 6,0872%",6.9234,6.5352,6.8035,0.1924,6.6111,6.996,1158.116886,96.704,1251.9,,15/08/2030,IPCA_SPREAD,20240923
ENGIA6,ENERGISA S/A,15/04/2029,"IPCA + 6,1566%",6.9634,6.7599,6.8728,0.1461,6.7267,7.019,1101.627003,97.9175,787.58,,15/08/2028,IPCA_SPREAD,20240923
ENGIA9,ENERGISA S/A,15/09/2030,"IPCA + 6,1666%",6.961,6.628,6.7603,0.1164,6.644,6.8768,1014.996621,97.4144,1182.18,,15/08/2030,IPCA_SPREAD,20240923
ENGIB0,ENERGISA S/A,15/04/2031,"IPCA + 6,1581%",6.9384,6.6223,6.7562,0.097,6.6593,6.8533,1006.402263,97.0474,1341.44,,15/08/2030,IPCA_SPREAD,20240923
ENGIB4,ENERGISA S/A,15/10/2030,"IPCA + 4,4744%",7.054,6.6904,6.9143,0.1002,6.8141,7.0145,1187.080661,90.2632,1111.76,,15/05/2029,IPCA_SPREAD,20240923
ENGIB6,ENERGISA S/A,15/04/2032,"IPCA + 6,277%",6.8723,6.5111,6.71,0.1134,6.5966,6.8234,1101.684968,97.8729,1330.24,0.35,15/08/2030,IPCA_SPREAD,20240923
ENGIB9,ENERGISA S/A,15/09/2033,"IPCA + 6,4526%",6.919,6.6627,6.7827,0.107,6.6757,6.8898,1021.800373,98.0622,1590.25,,15/08/2032,IPCA_SPREAD,20240923
ENGIC0,ENERGISA S/A,15/04/2039,"IPCA + 6,4045%",6.9876,6.6234,6.7873,0.0474,6.7399,6.8348,1004.96492,96.8206,2256.63,0.1,15/05/2035,IPCA_SPREAD,20240923
ENJG21,COMPANHIA ENERGÉTICA JAGUARA,15/06/2027,"IPCA + 6,4962%",6.7831,6.2524,6.6859,0.3303,6.3556,7.0164,900.38931,99.7539,348.68,,15/08/2026,IPCA_SPREAD,20240923
ENMI21,COMPANHIA ENERGÉTICA MIRANDA,15/06/2027,"IPCA + 6,4962%",6.7264,6.2691,6.5337,0.1083,6.4254,6.6422,994.416131,99.95,357.98,,15/08/2026,IPCA_SPREAD,20240923
ENMTA3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2027,"IPCA + 4,2297%",6.9165,6.55,6.687,0.1431,6.5439,6.8301,1229.861647,93.6145,712.34,,15/05/2027,IPCA_SPREAD,20240923
ENMTA4,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%",6.8841,6.5829,6.7338,0.0969,6.6369,6.8309,1161.879816,97.0182,1252.53,,15/08/2030,IPCA_SPREAD,20240923
ENMTA5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2029,"IPCA + 6,1566%",6.9299,6.637,6.8478,0.1321,6.7157,6.98,1102.432822,97.9891,787.66,,15/08/2028,IPCA_SPREAD,20240923
ENMTA7,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/02/2031,"IPCA + 6,1076%",6.8961,6.6332,6.7964,0.0903,6.7061,6.8867,1000.21503,96.8311,1251.82,,15/08/2030,IPCA_SPREAD,20240923
ENMTB3,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2030,"IPCA + 4,4744%",7.1408,6.7786,6.9872,0.1537,6.8335,7.141,1183.516909,89.9922,1111.37,,15/05/2029,IPCA_SPREAD,20240923
ENMTB5,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,15/04/2032,"IPCA + 6,277%",6.9121,6.6649,6.812,0.1239,6.6881,6.9361,1096.14505,97.3807,1329.14,,15/08/2030,IPCA_SPREAD,20240923
ENSEA1,ENERGISA SERGIPE - DIST.DE ENERGIA S/A,15/07/2027,"IPCA + 5,736%",6.999,6.722,6.8684,0.2094,6.659,7.078,1115.686556,97.278,652.4,,15/05/2027,IPCA_SPREAD,20240923
ENTV12,ENTREVIAS CONCESSIONARIA DE RODOVIAS S.A (*) (**),15/12/2030,"IPCA + 7,75%",7.1897,6.9473,7.04,0.1073,6.9327,7.1474,1369.71994,102.4365,920.06,0.1,15/08/2028,IPCA_SPREAD,20240923
EQMAA0,EQUATORIAL MARANHAO DISTRIBUIDORA DE ENERGIA S.A (*),15/12/2031,"IPCA + 6,3%",6.9681,6.7395,6.8499,0.1004,6.7495,6.9504,1024.416325,97.3925,1287.92,,15/08/2030,IPCA_SPREAD,20240923
EQSP11,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2033,"IPCA + 4,8%",7.2525,6.8916,6.9988,0.1356,6.8632,7.1344,1083.889386,92.0051,996.7,,15/05/2029,IPCA_SPREAD,20240923
EQSP21,EQUATORIAL TRANSMISSORA 3 SPE S.A.,15/01/2034,"IPCA + 4,65%",6.939,6.6758,6.789,0.2144,6.5746,7.0035,1062.223179,92.1514,998.37,,15/05/2029,IPCA_SPREAD,20240923
EQTC11,EQUATORIAL TRANSMISSORA 5 SPE S.A.,15/04/2039,"IPCA + 4,85%",--,--,6.8827,0.1792,6.7035,7.062,1179.384238,87.0839,1767.94,,15/05/2033,IPCA_SPREAD,20240923
EQTN11,EQUATORIAL TRANSMISSORA 2 SPE S/A,15/01/2033,"IPCA + 4,85%",--,--,7.0643,0.1804,6.8839,7.2448,1140.416085,92.4001,938.18,,15/05/2029,IPCA_SPREAD,20240923
EQTR11,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.2636,6.9027,7.0888,0.1116,6.9772,7.2006,1163.593843,85.918,1758.52,,15/05/2033,IPCA_SPREAD,20240923
EQTR21,EQUATORIAL TRANSMISSORA 8 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.2274,6.902,7.0752,0.1661,6.9092,7.2414,1164.625756,85.9942,1759.14,,15/05/2033,IPCA_SPREAD,20240923
EQTS11,EQUATORIAL TRANSMISSORA 1 SPE S.A,15/01/2033,"IPCA + 4,85%",7.1011,6.7514,6.8355,0.1591,6.6764,6.9947,1125.703624,92.9861,963.23,,15/05/2029,IPCA_SPREAD,20240923
EQUA11,EQUATORIAL TRANSMISSAO S.A (*),15/03/2036,"IPCA + 4,9173%",6.9461,6.6297,6.7848,0.1116,6.6732,6.8965,1131.656563,91.701,1213.4,,15/08/2030,IPCA_SPREAD,20240923
ERDV17,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/06/2025,"IPCA + 7,4438%",--,--,7.9458,0.4381,7.5077,8.384,706.360361,99.6658,181,,15/05/2025,IPCA_SPREAD,20240923
ERDV36,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/11/2024,IPCA + 6%,--,--,7.2956,0.2129,7.0828,7.5086,747.563255,99.8122,39,,,IPCA_SPREAD,20240923
ERDV38,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A,15/04/2026,"IPCA + 5,5031%",--,--,6.845,0.4248,6.4203,7.2699,1354.205168,98.7117,258.14,,15/05/2025,IPCA_SPREAD,20240923
ERDVA4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2031,"IPCA + 6,8233%",7.0961,6.7605,6.8552,0.1522,6.7029,7.0075,1020.653317,99.8389,1360.3,0.5,15/08/2030,IPCA_SPREAD,20240923
ERDVB4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2034,"IPCA + 7,1117%",7.1747,6.8733,6.9901,0.1606,6.8295,7.1508,1030.585171,100.7447,1647.19,,15/05/2033,IPCA_SPREAD,20240923
ERDVC3,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/10/2033,"IPCA + 6,8285%",7.2237,6.8618,7.1794,0.4009,6.7786,7.5804,1049.377773,98.0139,1538.44,,15/08/2032,IPCA_SPREAD,20240923
ERDVC4,ECORODOVIAS CONCESSÕES E SERVIÇOS S/A (*),15/06/2039,"IPCA + 7,3108%",7.3586,7.0427,7.1424,0.1727,6.9698,7.3152,1037.624412,101.3872,2215.34,,15/05/2035,IPCA_SPREAD,20240923
ESAM14,EMPRESA DE ENERGIA SÃO MANOEL S/A,15/06/2033,"IPCA + 7,3129%",6.9985,6.6554,6.9266,0.3088,6.6178,7.2354,895.93475,101.3983,973.28,,15/05/2029,IPCA_SPREAD,20240923
ESULA1,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/09/2025,"IPCA + 5,0797%",6.145,5.7176,5.9316,0.1571,5.7745,6.0888,454.216887,99.2277,241.95,,15/05/2025,IPCA_SPREAD,20240923
ESULA6,ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.,15/10/2031,"IPCA + 6,0872%",6.917,6.6529,6.772,0.1388,6.6332,6.9108,1159.815446,96.8458,1252.19,,15/08/2030,IPCA_SPREAD,20240923
ETAP22,ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A. (*) (**),15/09/2025,"IPCA + 6,1675%",6.2057,5.8074,6.0356,0.2432,5.7924,6.2788,691.067783,100.1191,241.34,,15/05/2025,IPCA_SPREAD,20240923
ETBA12,ETB - EMPRESA DE TRANSMISSAO BAIANA S.A. (*) (**),15/02/2029,"IPCA + 5,3382%",6.9301,6.5701,6.7739,0.2476,6.5263,7.0216,1215.089146,95.9443,767.2,,15/08/2028,IPCA_SPREAD,20240923
ETEN11,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2025,"IPCA + 4,9238%",6.135,5.7905,5.9356,0.1911,5.7445,6.1269,1371.567705,98.8639,299.98,,15/05/2025,IPCA_SPREAD,20240923
ETEN12,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/10/2027,"IPCA + 4,2297%",7.0422,6.9048,6.9481,0.1344,6.8138,7.0826,1221.394596,92.97,712.08,,15/05/2027,IPCA_SPREAD,20240923
ETEN21,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2028,"IPCA + 5,141%",6.9091,6.5254,6.7395,0.0862,6.6534,6.8258,1327.923353,95.663,738.51,,15/05/2027,IPCA_SPREAD,20240923
ETEN22,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/10/2030,"IPCA + 4,4744%",6.9939,6.6492,6.8316,0.1648,6.6668,6.9966,1191.140954,90.5719,1112.2,,15/05/2029,IPCA_SPREAD,20240923
ETEN31,ENERGISA TRANSMISSAO DE ENERGIA S.A,15/12/2025,"IPCA + 4,9761%",6.1258,5.867,6.0545,0.1904,5.8641,6.2451,1404.058499,98.8025,296.98,,15/05/2025,IPCA_SPREAD,20240923
ETSP12,EQUATORIAL TRANSMISSORA 7 SPE S.A.,15/04/2039,"IPCA + 4,85%",7.4544,6.9109,7.1335,0.1791,6.9544,7.3127,1160.21212,85.6683,1756.48,,15/05/2033,IPCA_SPREAD,20240923
EUBE11,ENGIE SOLUCOES CIDADES INTELIGENTES E INFRAESTRUTURA DE UBERLANDIA S.A (*),15/01/2034,"IPCA + 6,4449%",6.838,6.5639,6.7137,0.1268,6.5869,6.8405,942.294683,98.9372,1065.29,,15/05/2029,IPCA_SPREAD,20240923
EXTZ11,EXTREMOZ TRANSMISSORA DO NORDESTE ETN S.A. (*) (**),15/01/2029,"IPCA + 7,0291%",6.8902,6.5175,6.7094,0.2463,6.4631,6.9558,751.193972,100.7402,621.89,,15/05/2027,IPCA_SPREAD,20240923
FBRI13,FIBRASIL INFRAESTRUTURA FIBRA OTICA S.A. (*),15/04/2034,"IPCA + 7,3609%",7.5344,7.2173,7.3297,0.2286,7.1011,7.5584,1041.428773,100.1666,1443.86,0.1,15/08/2032,IPCA_SPREAD,20240923
FGEN13,FERREIRA GOMES ENERGIA S/A,15/12/2027,"IPCA + 6,4686%",6.7826,6.316,6.571,0.2189,6.3521,6.79,1075.787539,99.8461,403.67,,15/08/2026,IPCA_SPREAD,20240923
FLCLA0,ENERGISA M.GERAIS DITRIB.DE ENERGIA S/A,15/09/2025,"IPCA + 5,0797%",6.0404,5.7333,5.7947,0.1626,5.6321,5.9574,454.781204,99.351,241.95,,15/05/2025,IPCA_SPREAD,20240923
FURN21,FURNAS CENTRAIS ELETRICAS S/A,15/11/2029,"IPCA + 4,08%",6.9632,6.5657,6.7936,0.1558,6.6379,6.9495,1225.453303,92.3396,775.09,,15/08/2028,IPCA_SPREAD,20240923
GASC15,RUMO MALHA PAULISTA S/A (*) (**),15/03/2034,"IPCA + 5,797%",6.7949,6.5037,6.6508,0.063,6.5877,6.7139,959.247436,94.2474,1848.41,,15/05/2035,IPCA_SPREAD,20240923
GASC16,RUMO MALHA PAULISTA S/A (*),15/06/2034,"IPCA + 6,4186%",6.7341,6.4901,6.6028,0.111,6.4918,6.7139,1009.330066,98.7526,1826.84,,15/05/2035,IPCA_SPREAD,20240923
